,gameID,homeTeamID,visitorTeamID,homeTeamHeightAverage,homeTeamWeightAverage,homeTeamAgeAverage,visitorTeamHeightAverage,visitorTeamWeightAverage,visitorTeamAgeAverage,homeTeamWin
0,1.0,2.0,23.0,181.97600694444446,91.05982247833333,24.26902777777778,202.52513611111112,99.393063505,26.046180555555555,1.0
1,2.0,10.0,21.0,201.24860972222223,98.9470628711111,28.704027777777778,201.39748194444445,96.9402017661111,25.975763888888892,1.0
2,3.0,4.0,17.0,197.83036944444444,94.73057873722222,27.620555555555555,201.56364027777775,102.96837644722221,27.153888888888886,0.0
3,4.0,9.0,3.0,197.23382222222222,100.86389856388888,27.40388888888889,201.0888013888889,99.22583295444444,25.97659722222222,1.0
4,5.0,12.0,15.0,199.57626666666667,97.99606314388888,27.40597222222222,201.27418611111113,98.65622850055557,28.807361111111113,1.0
5,6.0,22.0,16.0,202.05029722222224,96.41677549777778,25.95340277777778,199.57838333333333,98.20739291666666,28.17020833333333,1.0
6,7.0,20.0,1.0,179.45399861111113,88.41878305833335,22.43486111111111,199.37906388888888,96.43309220999998,26.59486111111111,1.0
7,8.0,28.0,6.0,198.19743472222223,100.47733738166669,28.298402777777778,201.34227222222222,98.64671566833333,27.491874999999997,1.0
8,9.0,11.0,19.0,168.93504722222224,82.83566402777777,25.72618055555556,200.15782083333332,100.30298795666668,27.19652777777778,0.0
9,10.0,27.0,18.0,200.9778527777778,100.73742829444443,30.487916666666663,200.53352916666668,99.60666123777779,28.59680555555556,1.0
10,11.0,26.0,29.0,199.0456888888889,95.77292685333333,25.063680555555557,201.06745833333335,101.74903295277777,26.593125000000004,0.0
11,12.0,13.0,8.0,200.61749027777773,97.666578955,28.23680555555556,200.84326805555554,99.00171440722224,25.62013888888889,0.0
12,13.0,24.0,7.0,202.1376097222222,99.11426192222223,26.15736111111111,199.22754583333332,99.3272296661111,26.864166666666662,1.0
13,14.0,23.0,5.0,202.73450972222224,98.69305135111111,25.375833333333333,199.77699722222223,98.65547251388888,24.718680555555554,1.0
14,15.0,30.0,16.0,201.2755972222222,98.83429486,27.955416666666668,199.12135972222222,97.16507630000001,28.06229166666667,0.0
15,16.0,25.0,14.0,200.7778277777778,97.50212035555556,26.308194444444446,199.8874166666667,98.57877136666667,27.22409722222222,1.0
16,17.0,22.0,4.0,201.40065694444445,96.66952704,25.76493055555556,199.78669861111115,96.70868084944446,27.221597222222222,0.0
17,18.0,3.0,20.0,201.21456666666666,98.30283623333334,25.405833333333334,175.72672500000002,86.34328466388888,22.475347222222222,1.0
18,19.0,28.0,2.0,198.0503263888889,100.19311789444444,28.265416666666667,177.61144027777777,88.01020376444444,23.645972222222223,1.0
19,20.0,18.0,6.0,201.10061944444445,100.0918156811111,28.31583333333333,201.57951527777777,99.06972170777777,27.067361111111115,1.0
20,21.0,19.0,26.0,200.021825,100.07064805444445,27.03840277777778,199.00847083333335,96.65384031666666,24.246944444444445,1.0
21,22.0,17.0,12.0,202.23391805555556,102.59359605722223,27.098750000000003,199.4730791666667,97.97495851611112,27.405763888888895,1.0
22,23.0,29.0,10.0,200.8515583333333,101.50569974444444,26.808124999999997,201.9970277777778,99.49379872833333,29.04222222222222,0.0
23,24.0,15.0,1.0,202.08434027777776,99.56876740611112,28.577569444444446,200.0496944444444,96.77060875722222,26.465555555555554,1.0
24,25.0,13.0,21.0,199.87700972222223,97.20139515944446,28.70513888888889,201.25936944444445,97.25494421499998,26.324513888888887,1.0
25,26.0,12.0,3.0,199.08431805555554,98.16200221722221,27.775138888888886,201.11649444444444,97.82420217500001,25.684722222222224,1.0
26,27.0,30.0,28.0,201.30699444444446,99.53093657333334,27.949583333333333,197.81590555555556,99.4505499911111,27.793263888888887,0.0
27,28.0,20.0,2.0,196.18113333333335,96.4272018138889,24.766736111111108,177.2263833333333,88.54490683388887,22.724652777777777,0.0
28,29.0,23.0,22.0,201.4807375,97.82309969444445,26.619166666666672,201.90407083333332,96.88699920444445,25.776458333333334,1.0
29,30.0,16.0,4.0,198.56379444444445,96.33364846388889,28.135833333333334,198.87494444444442,95.09143637277778,27.913055555555555,0.0
30,31.0,5.0,9.0,200.15799722222224,98.7185659011111,25.284444444444443,198.7893958333333,103.01978354055555,28.279444444444444,0.0
31,32.0,7.0,18.0,199.45544027777777,99.79581540166666,26.614236111111108,199.20532083333333,98.958182175,27.59548611111111,1.0
32,33.0,8.0,24.0,201.01948055555553,100.11033735444445,25.677638888888893,202.2840125,98.71343149166668,26.590555555555557,1.0
33,34.0,25.0,27.0,201.09620972222223,98.4614359361111,26.440138888888896,201.971275,101.5138896,29.95611111111111,1.0
34,35.0,14.0,11.0,199.81580277777778,98.46351489944445,27.050555555555558,168.18680555555557,83.44423329444446,25.79152777777778,0.0
35,36.0,6.0,1.0,200.9931986111111,98.06624390611111,26.55277777777778,200.55522499999998,97.26530753222221,24.966944444444444,0.0
36,37.0,21.0,26.0,200.34990833333333,96.79813927166667,25.779236111111114,200.05322222222225,96.56646085777778,24.859305555555554,0.0
37,38.0,8.0,10.0,201.39465972222226,100.45157083611112,25.36909722222222,200.84979444444446,99.35765812944445,29.149930555555557,1.0
38,39.0,13.0,11.0,199.54927916666668,96.61963192,28.381319444444447,169.40053749999998,85.02115848222222,24.532708333333332,1.0
39,40.0,2.0,22.0,182.57114305555558,90.95020441166666,23.708402777777778,202.01660694444448,96.65317882833332,25.919027777777778,0.0
40,41.0,28.0,4.0,198.84654583333332,100.94844307277778,27.992708333333333,198.7396541666667,95.5651565177778,27.30201388888889,1.0
